XM_001923499	ENSDARG00000069292	si:dkeyp-89c11.1	4	+
XM_001343868	ENSDARG00000077028	LOC100004652	6	-
XM_002662403	ENSDARG00000034207	LOC100334961	6	+
XM_679235	ENSDARG00000001857	aff4	21	+
XM_003199702	ENSDARG00000074779	LOC100536685	13	+
XM_003199702	ENSDARG00000074779	si:dkey-265c15.2	13	+
XM_685283	ENSDARG00000074779	LOC100536685	13	+
XM_685283	ENSDARG00000074779	si:dkey-265c15.2	13	+
XM_679228	ENSDARG00000037406	wdr19	1	-
XM_002667302	ENSDARG00000096306	LOC100333617	6	-
XM_002667302	ENSDARG00000096306	LOC100333497	6	-
XM_682334	ENSDARG00000079900	LOC100331658	7	+
XM_682334	ENSDARG00000079900	shroom4	7	+
XM_002663672	ENSDARG00000077934	tegt	11	-
XM_001920273	ENSDARG00000090387	si:ch1073-41k10.1	21	-
XM_001338368	ENSDARG00000086162	LOC797951	16	-
XM_001922319	ENSDARG00000043304	nop2	16	-
XM_003200326	ENSDARG00000088095	LOC100329704	17	+
XM_003200326	ENSDARG00000088095	LOC793251	17	+
XM_003200318	ENSDARG00000088095	LOC100329704	17	+
XM_003200318	ENSDARG00000088095	LOC793251	17	+
XM_003201179	ENSDARG00000077762	LOC100536539	23	+
XM_002662528	ENSDARG00000007412	slc2a1b	6	-
XM_682627	ENSDARG00000015623	cecr1b	4	-
XM_682846	ENSDARG00000073713	LOC559501	2	+
XM_684830	ENSDARG00000004132	LOC561425	23	-
XM_003199400	ENSDARG00000045015	LOC793309	11	+
XM_002663231	ENSDARG00000059885		8	-
XM_680019	ENSDARG00000021572	LOC557043	13	+
XM_678190	ENSDARG00000020028	cps1	9	+
XM_688803	ENSDARG00000074527	LOC565523	17	+
XM_678885	ENSDARG00000014592	dennd1a	21	+
XM_001341526	ENSDARG00000086477	LOC100001594	22	+
XM_688209	ENSDARG00000087145	LOC564886	19	-
XM_003198526	ENSDARG00000086672	LOC100536678	4	-
XM_003198297	ENSDARG00000095088	LOC799039	4	-
XM_001923503	ENSDARG00000070078	abcb11b	11	+
XM_003199465	ENSDARG00000070078	abcb11b	11	+
XM_699688	ENSDARG00000069981	cspg5a	16	-
XM_002664323	ENSDARG00000078624	LOC100334379	14	-
XM_002664323	ENSDARG00000078624	arhgef9b	14	-
XM_003201461	ENSDARG00000079374	LOC565459	25	+
XM_681301	ENSDARG00000076781	trim45	9	+
XM_003201630	ENSDARG00000075801	wu:fb16f03	Zv9_NA805	-
XM_681158	ENSDARG00000012040	LOC557995	19	-
XM_003199469	ENSDARG00000086505	LOC100535762	11	-
XM_001338138	ENSDARG00000094587	LOC100004180	5	+
XM_002662774	ENSDARG00000075288	LOC100332751	7	+
XM_002662774	ENSDARG00000075288	nitr4a	7	+
XM_003198298	ENSDARG00000089391	LOC100536676	Zv9_scaffold3517	-
XM_001923390	ENSDARG00000060211	ankef1b	17	-
XM_685569	ENSDARG00000095360	si:ch211-213b8.4	1	+
XM_687270	ENSDARG00000063612	antxr1c	12	+
XM_001922570	ENSDARG00000079909	LOC100149997	7	+
XM_002666731	ENSDARG00000045242	LOC100329670	24	-
XM_002666731	ENSDARG00000045242	smyhc3	24	-
XM_001345077	ENSDARG00000086546	LOC100536331	7	+
XM_001345077	ENSDARG00000086546	LOC100334621	7	+
XM_001345077	ENSDARG00000086546	LOC100006331	7	+
XM_001345077	ENSDARG00000086546	LOC100004171	7	+
XM_001345077	ENSDARG00000086546	LOC100000783	7	+
XM_001345077	ENSDARG00000086546	zgc:114037	7	+
XM_002660563	ENSDARG00000037734	usp34	1	-
XM_001922864	ENSDARG00000086655	LOC100149633	11	+
XM_001920173	ENSDARG00000089374	LOC100150803	11	+
XM_001923363	ENSDARG00000092231	si:dkey-84o3.9	21	-
XM_001920915	ENSDARG00000063416	ptprk	20	-
XM_680251	ENSDARG00000041735	tmem237a	9	+
XM_001922501	ENSDARG00000074498	chd9	7	+
XM_001334325	ENSDARG00000091970	LOC798358	4	+
XM_002665850	ENSDARG00000092133	LOC100149280	21	+
XM_002661559	ENSDARG00000089179	si:dkey-156k2.1	4	+
XM_001332723	ENSDARG00000089943	si:ch73-24a15.1	1	+
XM_001332723	ENSDARG00000089943	npy2rl	1	+
XM_003197615	ENSDARG00000089943	si:ch73-24a15.1	1	+
XM_003197615	ENSDARG00000089943	npy2rl	1	+
XM_696143	ENSDARG00000062280	hace1	16	+
XM_691120	ENSDARG00000011635	si:ch211-251p5.3	16	+
XM_003198714	ENSDARG00000059587	LOC560371	5	+
XM_003200047	ENSDARG00000040571	ube4a	15	-
XM_001922926	ENSDARG00000040571	ube4a	15	-
XM_001331513	ENSDARG00000089847	LOC791491	7	-
XM_693618	ENSDARG00000028552	LOC570173	11	+
XM_001343336	ENSDARG00000014105	apba1a	5	+
XM_002662003	ENSDARG00000092460	si:dkey-229d2.7	5	+
XM_001920503	ENSDARG00000044459	LOC100148893	16	+
XM_690711	ENSDARG00000094540	si:dkey-96l17.6	5	+
XM_002664803	ENSDARG00000078045		16	+
XM_003201146	ENSDARG00000086985	LOC100536245	22	-
XM_003201146	ENSDARG00000086985	klc4	22	-
XM_001920061	ENSDARG00000008880	usp28	21	-
XM_003199543	ENSDARG00000090806	LOC100002528	11	-
XM_001923419	ENSDARG00000087205	akt3	1	-
XM_002663845	ENSDARG00000090856	LOC100329545	11	-
XM_003197735	ENSDARG00000088304	LOC100536671	1	+
XM_003201697	ENSDARG00000090482	LOC100535852	Zv9_NA163	+
XM_690871	ENSDARG00000070059	wu:fc28f08	11	+
XM_003201187	ENSDARG00000087640	LOC100537232	23	-
XM_003201187	ENSDARG00000087640	nsfl1c	23	-
XM_001335435	ENSDARG00000058759	si:ch73-27e22.1	22	-
XM_687018	ENSDARG00000068366	wu:fc19g04	2	+
XM_001923441	ENSDARG00000071139	LOC100151335	6	-
XM_003199865	ENSDARG00000077880	LOC100535182	14	+
XM_001922952	ENSDARG00000089706	LOC555317	7	-
XM_003199975	ENSDARG00000020534		14	+
XM_003199860	ENSDARG00000090319	LOC100534793	14	+
XM_680114	ENSDARG00000061020	LOC557112	12	+
XM_001345932	ENSDARG00000070056	LOC100007535	11	-
XM_002663725	ENSDARG00000078504	LOC100332381	11	+
XM_002663413	ENSDARG00000061186	itga4	9	+
XM_001921280	ENSDARG00000076404	LOC571725	5	-
XM_694211	ENSDARG00000034628	slc1a8a	11	+
XM_002666652	ENSDARG00000062758	LOC100331291	24	-
XM_001331944	ENSDARG00000090993	im:7142942	14	-
XM_678336	ENSDARG00000090993	im:7142942	14	-
XM_001919885	ENSDARG00000040435	LOC100150472	11	-
XM_001343086	ENSDARG00000090721	LOC100003615	8	+
XM_003201276	ENSDARG00000095281	LOC100537597	24	-
XM_003201276	ENSDARG00000095281	zgc:152652	24	-
XM_695572	ENSDARG00000095295	si:rp71-36a1.1	22	-
XM_689051	ENSDARG00000033161	LOC565781	15	+
XM_003200770	ENSDARG00000087456	LOC100535765	20	-
XM_003201075	ENSDARG00000092219	LOC100535847	22	+
XM_003199401	ENSDARG00000076248	LOC567375	11	+
XM_003199031	ENSDARG00000075623	prdm6	8	-
XM_001921990	ENSDARG00000063149	LOC555449	4	+
XM_694618	ENSDARG00000052700	LOC571064	1	-
XM_700170	ENSDARG00000096037	si:ch211-214j24.14	4	+
XM_001344212	ENSDARG00000078598	si:ch1073-184j22.2	2	-
XM_678102	ENSDARG00000062854	sdk1b	1	-
XM_001337068	ENSDARG00000095047	si:dkey-85k15.4	16	-
XM_001923328	ENSDARG00000076642	LOC100150590	4	-
XM_001334355	ENSDARG00000086047	LOC794425	15	+
XM_003198246	ENSDARG00000089294	pcloa	4	+
XM_001919662	ENSDARG00000087461	LOC100151186	12	-
XM_001339170	ENSDARG00000001993	myhb	6	-
XM_002664711	ENSDARG00000075567	fbxl20	19	-
XM_688115	ENSDARG00000091266	LOC564785	2	-
XM_002663868	ENSDARG00000088969	LOC100333627	12	+
XM_692551	ENSDARG00000075140	LOC569184	7	+
XM_002663867	ENSDARG00000076357	LOC100333572	12	-
XM_001342921	ENSDARG00000073787	LOC100003370	11	-
XM_003201076	ENSDARG00000076215	LOC100535884	22	+
XM_003201076	ENSDARG00000076215	vasna	22	+
XM_691333	ENSDARG00000077804	LOC100329505	1	+
XM_691333	ENSDARG00000077804	LOC568024	1	+
XM_692493	ENSDARG00000030975	LOC569128	6	+
XM_691767	ENSDARG00000038917	rad50	9	-
XM_003199221	ENSDARG00000032640	LOC100535341	9	-
XM_002663879	ENSDARG00000094518	si:ch211-125e6.8	9	-
XM_001918733	ENSDARG00000094518	si:ch211-125e6.8	9	-
XM_001343183	ENSDARG00000060534	sgpp1	13	-
XM_003201228	ENSDARG00000056689	LOC565649	23	+
XM_002663682	ENSDARG00000075504	wu:fi27d05	11	+
XM_003201470	ENSDARG00000058015	ano3	25	+
XM_682340	ENSDARG00000044179	LOC559040	11	+
XM_003197736	ENSDARG00000075870	LOC100537100	1	+
XM_003197736	ENSDARG00000075870	LOC555479	1	+
XM_002660564	ENSDARG00000075870	LOC100537100	1	+
XM_002660564	ENSDARG00000075870	LOC555479	1	+
XM_692182	ENSDARG00000086112	si:ch211-266i6.3	10	+
XM_002661222	ENSDARG00000059610	gpr146	3	+
XM_677708	ENSDARG00000077790	dcaf15	1	+
XM_685735	ENSDARG00000029480	specc1	5	-
XM_001335343	ENSDARG00000074668		23	+
XM_677895	ENSDARG00000036809	LOC555478	7	-
XM_690112	ENSDARG00000034453	LOC566824	15	+
XM_003199522	ENSDARG00000005173	LOC100537806	11	-
XM_688246	ENSDARG00000074389	LOC564928	17	-
XM_003200879	ENSDARG00000092044	si:dkey-22f5.9	21	-
XM_003200878	ENSDARG00000092044	si:dkey-22f5.9	21	-
XM_001341900	ENSDARG00000068726	masp1	15	+
XM_692888	ENSDARG00000053065	wrn	10	-
XM_677636	ENSDARG00000075904	rfx1b	1	-
XM_694432	ENSDARG00000063611	LOC570901	11	+
XM_003198036	ENSDARG00000088172	LOC100535628	3	-
XM_003198028	ENSDARG00000038398	LOC100007686	3	+
XM_001346607	ENSDARG00000042881	nthl1	1	+
XM_694457	ENSDARG00000079406	hoxc11b	11	-
XM_003201654	ENSDARG00000076149	LOC100330031	Zv9_NA947	-
XM_001339110	ENSDARG00000061827	zbtb4	12	-
XM_001342009	ENSDARG00000056057	LOC100002201	17	+
XM_002665115	ENSDARG00000074326	LOC100333576	17	+
XM_002667684	ENSDARG00000074504	LOC100329307	24	+
XM_687995	ENSDARG00000076324	LOC564666	3	+
XM_003201138	ENSDARG00000083189	LOC100537002	22	-
XM_682327	ENSDARG00000015931	si:ch211-214j24.9	4	-
XM_002666603	ENSDARG00000078638	LOC100332505	24	-
XM_695213	ENSDARG00000070939	zgc:175171	11	-
XM_002663686	ENSDARG00000076009	im:7155904	11	+
XM_682568	ENSDARG00000006978	si:dkey-15i8.3	9	-
XM_695946	ENSDARG00000093937	LOC572250	3	-
XM_003201623	ENSDARG00000090046		Zv9_NA839	+
XM_001922357	ENSDARG00000096725	LOC100150256	12	+
XM_003199033	ENSDARG00000088990	LOC100537613	8	+
XM_003199546	ENSDARG00000087598	LOC796884	12	+
XM_003199547	ENSDARG00000087466	wu:fj30b09	12	+
XM_002663560	ENSDARG00000029051	si:ch211-213e17.1	10	+
XM_003199408	ENSDARG00000091637	LOC100535634	11	+
XM_002667346	ENSDARG00000015102	LOC100329652	Zv9_scaffold3548	-
XM_002667346	ENSDARG00000015102	LOC792715	Zv9_scaffold3548	-
XM_001922005	ENSDARG00000015102	LOC100329652	Zv9_scaffold3548	-
XM_001922005	ENSDARG00000015102	LOC792715	Zv9_scaffold3548	-
XM_002664925	ENSDARG00000077968	LOC100332469	16	-
XM_001922451	ENSDARG00000062846	tmtc3	25	+
XM_683629	ENSDARG00000079440	coro2ba	7	+
XM_003201204	ENSDARG00000074245	spen	23	-
XM_003200826	ENSDARG00000058630	LOC553495	21	-
XM_003200826	ENSDARG00000058630	wu:fc57d05	21	-
XM_003199045	ENSDARG00000079745	LOC100537997	8	-
XM_003199045	ENSDARG00000079745	si:ch211-166a6.5	8	-
XM_003199043	ENSDARG00000079745	LOC100537997	8	-
XM_003199043	ENSDARG00000079745	si:ch211-166a6.5	8	-
XM_002665799	ENSDARG00000067509	slc24a4b	20	+
XM_692449	ENSDARG00000059712	slc19a2	6	-
XM_001920234	ENSDARG00000038119	si:dkey-65j6.2	23	+
XM_001337418	ENSDARG00000071585	si:dkeyp-110e4.11	14	+
XM_003199406	ENSDARG00000091702	LOC100535532	11	+
XM_683410	ENSDARG00000074919	LOC560018	13	-
XM_003197738	ENSDARG00000086415	LOC100537489	1	+
XM_003197738	ENSDARG00000086415	tsc2	1	+
XM_003201685	ENSDARG00000088393	LOC100538103	Zv9_NA875	+
XM_003199409	ENSDARG00000086133	LOC100535683	11	-
XM_001922185	ENSDARG00000061865	ddx10	21	+
XM_002662098	ENSDARG00000074314	LOC100332172	5	-
XM_001341191	ENSDARG00000079457	LOC100001169	12	+
XM_687318	ENSDARG00000059070	gars	24	+
XM_003198715	ENSDARG00000091413	LOC100537779	5	+
XM_003198433	ENSDARG00000088568	LOC100535273	Zv9_NA875	-
XM_003198433	ENSDARG00000088568	zgc:174646	Zv9_NA875	-
XM_001919649	ENSDARG00000071406	LOC100148088	12	-
XM_001337560	ENSDARG00000087495	LOC100002673	5	+
XM_001337560	ENSDARG00000087495	LOC564054	5	+
XM_003200118	ENSDARG00000059409	abcd2	16	-
XM_003198716	ENSDARG00000089842	LOC100538142	5	-
XM_002664908	ENSDARG00000090707	LOC100333218	16	-
XM_002664908	ENSDARG00000090707	LOC100151419	16	-
XM_001922145	ENSDARG00000090707	LOC100333218	16	-
XM_001922145	ENSDARG00000090707	LOC100151419	16	-
XM_693200	ENSDARG00000094312	si:ch211-251f6.5	10	-
XM_003200189	ENSDARG00000067617	LOC100333286	16	-
XM_688312	ENSDARG00000067617	LOC100333286	16	-
XM_003198010	ENSDARG00000091032	LOC100536140	3	+
XM_003198628	ENSDARG00000095944	LOC100537298	16	+
XM_695289	ENSDARG00000071091	chrm3a	17	-
XM_001339548	ENSDARG00000092515	si:ch211-283g2.2	5	-
XM_690625	ENSDARG00000052855	ctso	14	+
XM_003201749	ENSDARG00000086799	LOC100535008	Zv9_NA152	-
XM_001342094	ENSDARG00000087290	si:ch211-202h22.10	1	+
XM_003200853	ENSDARG00000095025	LOC100537838	21	-
XM_686496	ENSDARG00000060845	antxr1d	13	+
XM_682698	ENSDARG00000094181	LOC559364	21	+
XM_678465	ENSDARG00000091478	LOC555824	11	+
XM_003197740	ENSDARG00000078138	si:ch211-202h22.8	1	+
XM_689244	ENSDARG00000079166	ace	12	-
XM_003197743	ENSDARG00000073912	si:ch211-202h22.7	1	+
XM_003200246	ENSDARG00000017397	smarcc1a	16	-
XM_002663815	ENSDARG00000070318	arl8bb	11	-
XM_690035	ENSDARG00000022570	LOC566750	11	+
XM_003201738	ENSDARG00000073975	cul9	Zv9_NA395	-
XM_690715	ENSDARG00000061303	oca2	6	+
XM_002661497	ENSDARG00000088803	LOC100334737	Zv9_scaffold3488	+
XM_001921102	ENSDARG00000003706	ryr2b	17	-
XM_003197654	ENSDARG00000076499	LOC100537347	1	-
XM_682043	ENSDARG00000077721	knop1	1	+
XM_001923398	ENSDARG00000043792	si:rp71-7l19.2	4	-
XM_001923398	ENSDARG00000043792	LOC796962	4	-
XM_003198295	ENSDARG00000043792	si:rp71-7l19.2	4	-
XM_003198295	ENSDARG00000043792	LOC796962	4	-
XM_001338678	ENSDARG00000086879	LOC798262	7	+
XM_001336386	ENSDARG00000029296	LOC796115	14	+
XM_002664804	ENSDARG00000076656	LOC100332185	16	-
XM_687415	ENSDARG00000074120	LOC100002673	5	-
XM_687415	ENSDARG00000074120	LOC564054	5	-
XM_003201527	ENSDARG00000088239	LOC100537992	Zv9_scaffold3488	+
XM_001332861	ENSDARG00000058546	si:dkey-30c15.12	18	-
XM_686167	ENSDARG00000077964	LOC562793	16	+
XM_686588	ENSDARG00000061091	wu:fc56b07	6	+
XM_002662542	ENSDARG00000074148	rbpjl	6	-
XM_002666219	ENSDARG00000088227	tmem163b	22	-
XM_001920716	ENSDARG00000076186	si:dkey-30j10.4	3	+
XM_003199544	ENSDARG00000075310		11	-
XM_003199224	ENSDARG00000075285	LOC100536317	9	+
XM_680524	ENSDARG00000078748	wu:fc51f04	15	+
XM_681528	ENSDARG00000045023	lhfpl5a	11	-
XM_693989	ENSDARG00000009733	kif21b	11	+
XM_003198679	ENSDARG00000086135	fam189a2	5	-
XM_003201260	ENSDARG00000090795	LOC100534749	24	+
XM_002661160	ENSDARG00000074735	cog1	3	+
XM_001336921	ENSDARG00000013177	slc27a2b	25	-
XM_691663	ENSDARG00000077812	LOC568338	9	-
XM_001334914	ENSDARG00000096242	si:ch211-76l23.4	3	-
XM_685500	ENSDARG00000069865	LOC562104	13	-
XM_001342519	ENSDARG00000096214	LOC100002885	1	-
XM_003199328	ENSDARG00000088911	LOC100535383	10	+
XM_001923066	ENSDARG00000058094	si:ch211-284a13.1	19	-
XM_001920239	ENSDARG00000042903	osmr	5	-
XM_003201619	ENSDARG00000087275	LOC100536979	Zv9_NA213	+
XM_682220	ENSDARG00000076801	arap3	14	+
XM_001344262	ENSDARG00000094385	si:dkey-85k15.6	16	-
XM_682513	ENSDARG00000094782	LOC559196	1	+
XM_679964	ENSDARG00000035606	LOC557008	5	+
XM_003198226	ENSDARG00000063481	LOC100535917	4	-
XM_003198226	ENSDARG00000063481	LOC558954	4	-
XM_003198225	ENSDARG00000063481	LOC100535917	4	-
XM_003198225	ENSDARG00000063481	LOC558954	4	-
XM_003201139	ENSDARG00000075846	LOC100003947	22	-
XM_690325	ENSDARG00000076020	pappa2	2	-
XM_001921984	ENSDARG00000075015	soul5	3	-
XM_001344416	ENSDARG00000039196	greb1l	2	+
XM_686811	ENSDARG00000079235	atp8b5b	10	-
XM_002660901	ENSDARG00000076970	LOC100334077	2	+
XM_002665116	ENSDARG00000005814	LOC100333629	17	-
XM_687120	ENSDARG00000096223	LOC100536461	4	+
XM_002661590	ENSDARG00000096223	LOC100536461	4	+
XM_003198363	ENSDARG00000096223	LOC100536461	4	+
XM_003198328	ENSDARG00000092938	LOC100536312	4	-
XM_678917	ENSDARG00000089077	rgs1	2	-
XM_001339628	ENSDARG00000019103	kdm4ab	2	-
XM_002664805	ENSDARG00000086742	LOC100332249	16	+
XM_003198205	ENSDARG00000096118	ost4	4	+
XM_679802	ENSDARG00000037337	cnrip1b	13	+
XM_001343732	ENSDARG00000017217	igsf11	15	+
XM_003199471	ENSDARG00000075625	LOC100537417	11	-
XM_003199471	ENSDARG00000075625	lrig1	11	-
XM_002661504	ENSDARG00000092617	LOC100329629	4	-
XM_002664496	ENSDARG00000044334	LOC100335012	14	+
XM_003199904	ENSDARG00000061566	LOC100003376	14	-
XM_001342926	ENSDARG00000061566	LOC100003376	14	-
XM_003199277	ENSDARG00000090752	plk2a	10	-
XM_003199413	ENSDARG00000091557	LOC100536874	11	+
XM_003200953	ENSDARG00000042712	LOC100537910	22	-
XM_003200953	ENSDARG00000042712	timm44	22	-
XM_002667832	ENSDARG00000038747	LOC100333325	2	+
XM_003201007	ENSDARG00000058537	si:dkey-102c8.2	22	-
XM_001923786	ENSDARG00000044914	suclg2	11	-
XM_003199548	ENSDARG00000004221	LOC100536191	12	+
XM_003199548	ENSDARG00000004221	dnah9	12	+
XM_002666866	ENSDARG00000061986	tbc1d2b	25	-
XM_003199332	ENSDARG00000074139	LOC100537011	10	-
XM_002661063	ENSDARG00000058987	LOC100334661	3	+
XM_685202	ENSDARG00000089243	r3hcc1l	1	+
XM_002666689	ENSDARG00000088276	si:ch211-190p8.2	24	+
XM_002666689	ENSDARG00000088276	zgc:92591	24	+
XM_003199633	ENSDARG00000096749	si:dkey-21c1.6	12	+
XM_001921200	ENSDARG00000075388	LOC100330775	4	+
XM_001921200	ENSDARG00000075388	LOC100148190	4	+
XM_002661714	ENSDARG00000075388	LOC100330775	4	+
XM_002661714	ENSDARG00000075388	LOC100148190	4	+
XM_702438	ENSDARG00000091631	si:ch211-197h24.6	16	+
XM_003198869	ENSDARG00000093673	si:dkey-28d5.4	7	+
XM_678471	ENSDARG00000074565	LOC555828	11	+
XM_003198146	ENSDARG00000094901	LOC100002917	3	-
XM_002661204	ENSDARG00000094901	LOC100002917	3	-
XM_002663740	ENSDARG00000088837		11	+
XM_001335220	ENSDARG00000093186	LOC795145	3	-
XM_688532	ENSDARG00000038235	LOC565254	17	-
XM_001340673	ENSDARG00000042857	si:ch211-246m6.4	22	-
XM_002664642	ENSDARG00000069066	nufip2	15	+
XM_690780	ENSDARG00000030636	tex30	9	-
XM_002663379	ENSDARG00000030636	tex30	9	-
XM_002666817	ENSDARG00000089256	LOC100536949	Zv9_NA551	+
XM_002666817	ENSDARG00000089256	LOC100334291	Zv9_NA551	+
XM_695327	ENSDARG00000079371	si:dkey-102e1.3	12	+
XM_002662744	ENSDARG00000078541	LOC100332380	7	+
XM_001343647	ENSDARG00000040274	LOC100004357	18	+
XM_001918833	ENSDARG00000030790	LOC100150443	22	-
XM_001918833	ENSDARG00000030790	zgc:63733	22	-
XM_685336	ENSDARG00000005690	LOC561939	1	-
XM_001923851	ENSDARG00000059344	LOC100150311	4	-
XM_001923851	ENSDARG00000059344	mapre3b	4	-
XM_001339007	ENSDARG00000001817	LOC798602	2	+
XM_679634	ENSDARG00000018345	im:7162965	14	+
XM_003199621	ENSDARG00000007490	LOC100538297	12	-
XM_003199621	ENSDARG00000007490	adrb1	12	-
XM_688372	ENSDARG00000055014	LOC565078	11	+
XM_693430	ENSDARG00000063224	nxph2a	9	+
XM_002663658	ENSDARG00000068516	hapln1b	10	-
XM_002660837	ENSDARG00000055177	pxdc1a	2	+
XM_002664116	ENSDARG00000069863	si:dkey-265c15.7	13	-
XM_002665851	ENSDARG00000093314	si:dkey-84o3.10	21	-
XM_002665851	ENSDARG00000093314	LOC799289	21	-
XM_001332810	ENSDARG00000093314	si:dkey-84o3.10	21	-
XM_001332810	ENSDARG00000093314	LOC799289	21	-
XM_685411	ENSDARG00000028276	si:ch211-196h16.12	1	+
XM_002663696	ENSDARG00000060725	LOC556590	11	-
XM_687678	ENSDARG00000092659	ppp3r1a	13	+
XM_003199132	ENSDARG00000074742	LOC100537442	8	-
XM_003201634	ENSDARG00000093317	LOC100537083	23	-
XM_001344524	ENSDARG00000022971	epha6	1	+
XM_686054	ENSDARG00000091151	LOC100004711	4	-
XM_686054	ENSDARG00000091151	LOC565490	4	-
XM_001340139	ENSDARG00000091151	LOC100004711	4	-
XM_001340139	ENSDARG00000091151	LOC565490	4	-
XM_688776	ENSDARG00000091151	LOC100004711	4	-
XM_688776	ENSDARG00000091151	LOC565490	4	-
XM_003198680	ENSDARG00000067694		5	-
XM_691619	ENSDARG00000042510	si:dkey-11e23.4	20	+
XM_003198952	ENSDARG00000054332	si:ch211-208c6.2	7	-
XM_002662169	ENSDARG00000019525	tbcelb	5	-
XM_688091	ENSDARG00000055053	LOC564761	11	-
XM_003198422	ENSDARG00000088651	LOC100007984	4	-
XM_003200973	ENSDARG00000071662	si:rp71-36a1.3	22	-
XM_002667184	ENSDARG00000087802	LOC100333825	24	-
XM_691185	ENSDARG00000025206	syt2a	23	+
XM_002662177	ENSDARG00000094107	si:ch73-37h15.2	5	+
XM_001339329	ENSDARG00000045792	LOC798958	25	-
XM_001344701	ENSDARG00000055334	LOC100005785	22	+
XM_695270	ENSDARG00000093412	LOC571662	1	-
XM_003197742	ENSDARG00000093412	LOC571662	1	-
XM_684899	ENSDARG00000013252	LOC561497	3	-
XM_677590	ENSDARG00000076177	polr2a	12	+
XM_002661319	ENSDARG00000017386	LOC100331691	4	-
XM_002661319	ENSDARG00000017386	sobpb	4	-
XM_001918944	ENSDARG00000038938	ssfa2	9	+
XM_003198206	ENSDARG00000045898	si:ch211-152c2.3	4	+
XM_003201044	ENSDARG00000095005	si:dkey-21e2.10	22	+
XM_002666576	ENSDARG00000090039	LOC100334698	24	+
XM_003199472	ENSDARG00000077741	LOC100537499	11	+
XM_002666575	ENSDARG00000077999	LOC100334005	24	+
XM_001336139	ENSDARG00000010729	LOC795887	10	+
XM_001345744	ENSDARG00000086191	LOC100007282	15	-
XM_687493	ENSDARG00000061081	arpp21	19	+
XM_001920421	ENSDARG00000079067	mms19	12	+
XM_003201267	ENSDARG00000055520	ftr61	24	-
XM_679725	ENSDARG00000060058	cylda	7	-
XM_690067	ENSDARG00000006060	aim1b	4	-
XM_002660905	ENSDARG00000088788	LOC100334532	3	+
XM_002660905	ENSDARG00000088788	si:ch211-131e11.21	3	+
XM_002661049	ENSDARG00000088788	LOC100334532	3	+
XM_002661049	ENSDARG00000088788	si:ch211-131e11.21	3	+
XM_695583	ENSDARG00000060877	edil3b	10	-
XM_001921055	ENSDARG00000070536	creb5b	16	-
XM_679384	ENSDARG00000016213	LOC556557	3	+
XM_702758	ENSDARG00000061214	lipin2	2	+
XM_003199623	ENSDARG00000089581	LOC100535163	12	-
XM_003199623	ENSDARG00000089581	LOC100333284	12	-
XM_003198763	ENSDARG00000089858	LOC100536733	6	+
XM_003198763	ENSDARG00000089858	LOC100536063	6	+
XM_003199475	ENSDARG00000079534	LOC100538023	11	-
XM_003201016	ENSDARG00000011673	LOC100537349	22	-
XM_002666552	ENSDARG00000088091	pfn1	23	+
XM_698187	ENSDARG00000096514	si:ch211-286b5.2	1	+
XM_001335508	ENSDARG00000092253	LOC798566	13	-
XM_689068	ENSDARG00000029170	si:ch211-200p22.4	7	-
XM_683413	ENSDARG00000091269	si:dkey-182g1.3	22	-
XM_678717	ENSDARG00000089765	si:ch211-286b5.4	1	-
XM_002663771	ENSDARG00000092026	LOC100334195	11	-
XM_002663771	ENSDARG00000092026	LOC100334068	11	-
XM_002665028	ENSDARG00000091559	LOC100331378	16	+
XM_002664923	ENSDARG00000089033	LOC100332368	16	+
XM_002664923	ENSDARG00000089033	rrnad1	16	+
XM_003200725	ENSDARG00000015869	si:dkey-185l3.3	20	+
XM_001342536	ENSDARG00000078070	si:dkey-126h10.1	20	-
XM_689458	ENSDARG00000078618	inpp5k	10	-
XM_690578	ENSDARG00000006944	gdpd3b	12	-
XM_002667314	ENSDARG00000055574	LOC100330010	13	+
XM_684103	ENSDARG00000074363	LOC560706	13	+
XM_002660401	ENSDARG00000090659	LOC100334126	1	-
XM_002665585	ENSDARG00000078997	LOC100333376	19	-
XM_002665086	ENSDARG00000059052	LOC100329459	Zv9_NA92	-
XM_687383	ENSDARG00000017811	si:ch211-210c8.6	23	+
XM_001343281	ENSDARG00000086166	LOC100003869	1	+
XM_001342425	ENSDARG00000079230	LOC100002756	13	+
XM_001920670	ENSDARG00000015592	c1ql2	9	-
XM_001919875	ENSDARG00000089993	LOC100151564	1	+
XM_003198681	ENSDARG00000086371	LOC100536792	5	+
XM_003198681	ENSDARG00000086371	scarb2	5	+
XM_001332039	ENSDARG00000019024	tgm1l2	23	+
XM_003199124	ENSDARG00000093810	LOC100535356	Zv9_scaffold3542	-
XM_001919306	ENSDARG00000079167	si:ch211-230g15.5	24	+
XM_001333889	ENSDARG00000029474	LOC794026	11	+
XM_685444	ENSDARG00000042513	si:dkey-11e23.3	20	-
XM_001334156	ENSDARG00000086300	LOC794256	11	-
XM_003197746	ENSDARG00000096622	LOC100536569	1	+
XM_003200191	ENSDARG00000073742	si:ch73-103b2.3	16	+
XM_003200190	ENSDARG00000073742	si:ch73-103b2.3	16	+
XM_003197747	ENSDARG00000096588	LOC100536619	1	+
XM_002661013	ENSDARG00000074266	LOC100330660	3	-
XM_682101	ENSDARG00000073707	cnksr2b	21	-
